timestamp,worker_id,track_id,cls_id,confidence
2025-11-09T12:04:39,0,1,39,0.9151
2025-11-09T12:04:40,0,1,39,0.9172
2025-11-09T12:04:40,0,1,39,0.9069
2025-11-09T12:04:40,0,1,39,0.9210
2025-11-09T12:04:40,0,1,39,0.8887
2025-11-09T12:04:40,0,1,39,0.9080
2025-11-09T12:04:40,0,1,39,0.9011
2025-11-09T12:04:40,0,1,39,0.9037
2025-11-09T12:04:40,0,1,39,0.8875
2025-11-09T12:04:40,0,1,39,0.8923
2025-11-09T12:04:41,0,1,39,0.8841
2025-11-09T12:04:41,0,1,39,0.8833
2025-11-09T12:04:41,0,1,39,0.8801
2025-11-09T12:04:41,0,1,39,0.8735
2025-11-09T12:04:41,0,1,39,0.8656
2025-11-09T12:04:41,0,1,39,0.8463
2025-11-09T12:04:41,0,1,39,0.8475
2025-11-09T12:04:41,0,1,39,0.8697
2025-11-09T12:04:41,0,1,39,0.8611
2025-11-09T12:04:42,0,1,39,0.8248
2025-11-09T12:04:42,0,1,39,0.8108
2025-11-09T12:04:42,0,1,39,0.7608
2025-11-09T12:04:42,0,1,39,0.7570
2025-11-09T12:04:42,0,1,39,0.8319
2025-11-09T12:04:43,0,1,39,0.6097
2025-11-09T12:04:43,0,1,39,0.8089
2025-11-09T12:04:43,0,1,39,0.7714
2025-11-09T12:04:43,0,1,39,0.7131
2025-11-09T12:04:43,0,1,39,0.7338
2025-11-09T12:04:44,0,1,39,0.9060
2025-11-09T12:04:44,0,1,39,0.9151
2025-11-09T12:04:44,0,1,39,0.9172
2025-11-09T12:04:44,0,1,39,0.9069
2025-11-09T12:04:44,0,1,39,0.9210
2025-11-09T12:04:45,0,1,39,0.8887
2025-11-09T12:04:45,0,1,39,0.9080
2025-11-09T12:04:45,0,1,39,0.9011
2025-11-09T12:04:45,0,1,39,0.9037
2025-11-09T12:04:45,0,1,39,0.8875
2025-11-09T12:04:45,0,1,39,0.8923
2025-11-09T12:04:45,0,1,39,0.8841
2025-11-09T12:04:45,0,1,39,0.8833
2025-11-09T12:04:45,0,1,39,0.8801
2025-11-09T12:04:45,0,1,39,0.8735
2025-11-09T12:04:45,0,1,39,0.8656
2025-11-09T12:04:45,0,1,39,0.8463
2025-11-09T12:04:46,0,1,39,0.8475
2025-11-09T12:04:46,0,1,39,0.8697
2025-11-09T12:04:46,0,1,39,0.8611
2025-11-09T12:04:46,0,1,39,0.8248
2025-11-09T12:04:46,0,1,39,0.8108
2025-11-09T12:04:46,0,1,39,0.7608
2025-11-09T12:04:46,0,1,39,0.7570
2025-11-09T12:04:46,0,1,39,0.8319
2025-11-09T12:04:47,0,1,39,0.6097
2025-11-09T12:04:47,0,1,39,0.8089
2025-11-09T12:04:47,0,1,39,0.7714
2025-11-09T12:04:47,0,1,39,0.7131
2025-11-09T12:04:47,0,1,39,0.7338
